Date,Open,High,Low,Close,Difference,Shares Traded,Turnover (Rs. Cr),EHL,VHL,HL,N,HP,VHP,EHP,Status
10-Jul-08,4155.65,4187.95,4110.4,4162.2,-6.55,146458190,6354.79,0,0,0,1,0,0,0,3
11-Jul-08,4166,4215.5,4014.45,4049,117,137337875,6947.53,0,0,0,0,0,1,0,5
14-Jul-08,4047.45,4118.1,4004.25,4039.7,7.75,126882896,6062.87,0,0,0,1,0,0,0,3
15-Jul-08,4039.3,4040.7,3835.5,3861.1,178.2,142682247,6645.56,0,0,0,0,0,1,0,5
16-Jul-08,3861.55,3920.05,3790.2,3816.7,44.85,185428595,7472.88,0,0,0,0,1,0,0,4
17-Jul-08,3823.15,3968.75,3823.15,3947.2,-124.05,180239171,7288.76,0,1,0,0,0,0,0,1
18-Jul-08,3962.95,4110.55,3926.3,4092.25,-129.3,175068345,7895.21,0,1,0,0,0,0,0,1
21-Jul-08,4092.2,4168.15,4072.75,4159.5,-67.3,136720904,6487.24,0,1,0,0,0,0,0,1
22-Jul-08,4158.45,4262.45,4137.95,4240.1,-81.65,165666075,7560.41,0,1,0,0,0,0,0,1
23-Jul-08,4246.7,4491.55,4246.7,4476.8,-230.1,233619126,11772.26,0,1,0,0,0,0,0,1
24-Jul-08,4476.2,4539.45,4385.85,4433.55,42.65,177026127,9273.39,0,0,0,0,1,0,0,4
25-Jul-08,4440.85,4440.85,4297.15,4311.85,129,161681204,8516,0,0,0,0,0,1,0,5
28-Jul-08,4282.25,4352.65,4282.25,4332.1,-49.85,111107965,6373.98,0,1,0,0,0,0,0,1
29-Jul-08,4332.2,4332.2,4159.15,4189.85,142.35,125806260,6619.9,0,0,0,0,0,1,0,5
30-Jul-08,4191.2,4327,4191.2,4313.55,-122.35,151936263,6961.45,0,1,0,0,0,0,0,1
31-Jul-08,4314.35,4342,4285.55,4332.95,-18.6,199677047,8696.31,0,0,1,0,0,0,0,2
01-Aug-08,4331.6,4422.95,4235.7,4413.55,-81.95,178077599,8847.63,0,1,0,0,0,0,0,1
04-Aug-08,4426.1,4436.15,4362.9,4395.35,30.75,131343663,6486.48,0,0,0,0,1,0,0,4
05-Aug-08,4395.8,4515.15,4376,4502.85,-107.05,194984174,9605.56,0,1,0,0,0,0,0,1
06-Aug-08,4506.25,4615.9,4503.9,4517.55,-11.3,175692787,10274.94,0,0,0,1,0,0,0,3
07-Aug-08,4515.25,4580.15,4493.7,4523.85,-8.6,133711940,6889.61,0,0,0,1,0,0,0,3
08-Aug-08,4518.35,4546.35,4464,4529.5,-11.15,114202272,6271.09,0,0,0,1,0,0,0,3
11-Aug-08,4529.35,4625.2,4529.35,4620.4,-91.05,112939704,6625.21,0,1,0,0,0,0,0,1
12-Aug-08,4620.95,4649.85,4525.75,4552.25,68.7,123375933,7422.01,0,0,0,0,0,1,0,5
13-Aug-08,4548.05,4572.65,4497.25,4529.05,19,105825121,5839.48,0,0,0,0,1,0,0,4
14-Aug-08,4524.2,4529.8,4421.25,4430.7,93.5,95028617,5504.9,0,0,0,0,0,1,0,5
18-Aug-08,4430.7,4447.4,4379.85,4393.05,37.65,96897991,4985.84,0,0,0,0,1,0,0,4
19-Aug-08,4393.1,4393.7,4316.55,4368.25,24.85,96476193,4516.55,0,0,0,0,1,0,0,4
20-Aug-08,4365.45,4434.9,4365.45,4415.75,-50.3,89434446,4425.1,0,1,0,0,0,0,0,1
21-Aug-08,4416.2,4418.55,4271.3,4283.85,132.35,91313625,4323.68,0,0,0,0,0,1,0,5
22-Aug-08,4283.85,4337,4248,4327.45,-43.6,101435362,5226.24,0,1,0,0,0,0,0,1
25-Aug-08,4317.95,4398.8,4317.95,4335.35,-17.4,79239792,3884.68,0,0,1,0,0,0,0,2
26-Aug-08,4335.2,4345.05,4283.3,4337.5,-2.3,86937484,4775.57,0,0,0,1,0,0,0,3
27-Aug-08,4336.85,4364.25,4282.65,4292.1,44.75,84380597,4599.49,0,0,0,0,1,0,0,4
28-Aug-08,4290.75,4304.5,4201.85,4214,76.75,161197240,7578.62,0,0,0,0,0,1,0,5
29-Aug-08,4230.6,4368.8,4230.6,4360,-129.4,111455760,5593.43,0,1,0,0,0,0,0,1
01-Sep-08,4356.1,4365,4281.35,4348.65,7.45,82996531,4220.01,0,0,0,1,0,0,0,3
02-Sep-08,4358.85,4522.4,4343.1,4504,-145.15,129292702,6921.58,0,1,0,0,0,0,0,1
04-Sep-08,4512.95,4514.6,4419.45,4447.75,65.2,114713208,6535.5,0,0,0,0,0,1,0,5
05-Sep-08,4444.7,4444.7,4328.9,4352.3,92.4,108583037,6126.78,0,0,0,0,0,1,0,5
08-Sep-08,4358.3,4558,4358.3,4482.3,-124,117351175,6615.67,0,1,0,0,0,0,0,1
09-Sep-08,4485.15,4497.5,4418.95,4468.7,16.45,95544721,5488.2,0,0,0,0,1,0,0,4
10-Sep-08,4467.5,4467.5,4382.35,4400.25,67.25,134790277,6781.74,0,0,0,0,0,1,0,5
11-Sep-08,4397.25,4399.3,4272.75,4290.3,106.95,116723061,6537.95,0,0,0,0,0,1,0,5
12-Sep-08,4291.6,4323.9,4200.15,4228.45,63.15,145748456,7980.37,0,0,0,0,0,1,0,5
15-Sep-08,4231.95,4237.25,3955.4,4072.9,159.05,147158815,7114,0,0,0,0,0,1,0,5
16-Sep-08,4072.55,4090.1,3919.35,4074.9,-2.35,159518028,7727.19,0,0,0,1,0,0,0,3
17-Sep-08,4074.8,4116.7,3974.6,4008.25,66.55,153414046,7674.9,0,0,0,0,0,1,0,5
18-Sep-08,4005.25,4050.1,3799.55,4038.15,-32.9,203882671,10125.95,0,0,1,0,0,0,0,2
19-Sep-08,4040.8,4262.65,4040.8,4245.25,-204.45,206052260,10221.99,0,1,0,0,0,0,0,1
22-Sep-08,4248.95,4303.25,4202.4,4223.05,25.9,137082447,6859.81,0,0,0,0,1,0,0,4
23-Sep-08,4223.9,4224.7,4117.9,4126.9,97,125527290,6237.87,0,0,0,0,0,1,0,5
24-Sep-08,4125.75,4207.95,4115.85,4161.25,-35.5,156072253,7260.87,0,0,1,0,0,0,0,2
25-Sep-08,4162.15,4172.6,4077.5,4110.55,51.6,217958856,9235.83,0,0,0,0,0,1,0,5
26-Sep-08,4108.75,4110.7,3970.35,3985.25,123.5,133851369,5968.78,0,0,0,0,0,1,0,5
29-Sep-08,3990.2,3997.55,3777.3,3850.05,140.15,187237452,8386.98,0,0,0,0,0,1,0,5
30-Sep-08,3848.7,3966.85,3715.05,3921.2,-72.5,217095428,9659.09,0,1,0,0,0,0,0,1
01-Oct-08,3921.85,4000.5,3861.25,3950.75,-28.9,149863209,6448.37,0,0,1,0,0,0,0,2
03-Oct-08,3953.55,3969.55,3804.85,3818.3,135.25,172679745,7919.46,0,0,0,0,0,1,0,5
06-Oct-08,3817.3,3820.85,3581.6,3602.35,214.95,157489980,6565.56,0,0,0,0,0,1,0,5
07-Oct-08,3606.95,3732.65,3537,3606.6,0.35,210246893,8291.13,0,0,0,1,0,0,0,3
08-Oct-08,3604.4,3604.4,3329.45,3513.65,90.75,228575994,8649.95,0,0,0,0,0,1,0,5
10-Oct-08,3502.05,3502.05,3198.95,3279.95,222.1,283977364,10857.92,0,0,0,0,0,1,0,5
13-Oct-08,3272.9,3510.2,3272.9,3490.7,-217.8,195385035,7706.83,0,1,0,0,0,0,0,1
14-Oct-08,3494.1,3648.25,3491.5,3518.65,-24.55,177533438,7429.54,0,0,1,0,0,0,0,2
15-Oct-08,3517.9,3518.5,3324.55,3338.4,179.5,163717675,6602.25,0,0,0,0,0,1,0,5
16-Oct-08,3333.85,3333.85,3099.9,3269.3,64.55,234077842,8631.26,0,0,0,0,0,1,0,5
17-Oct-08,3269.05,3335.95,3046.6,3074.35,194.7,194265455,7053.18,0,0,0,0,0,1,0,5
20-Oct-08,3108.2,3238.4,3058.95,3122.8,-14.6,186324892,6544.53,0,0,0,1,0,0,0,3
21-Oct-08,3125.4,3254.85,3117.35,3234.9,-109.5,225718997,7448.58,0,1,0,0,0,0,0,1
22-Oct-08,3234.7,3235.75,3051.8,3065.15,169.55,171324331,5622.57,0,0,0,0,0,1,0,5
23-Oct-08,3064.8,3085.1,2917.15,2943.15,121.65,234116773,7270.91,0,0,0,0,0,1,0,5
24-Oct-08,2936.25,2936.25,2525.05,2584,352.25,348595400,7843.42,0,0,0,0,0,0,1,6
27-Oct-08,2583.75,2585.3,2252.75,2524.2,59.55,341552313,7012.78,0,0,0,0,0,1,0,5
28-Oct-08,2526.2,2695.95,2526.2,2684.6,-158.4,51206468,1038.24,0,1,0,0,0,0,0,1
29-Oct-08,2685.3,2781.25,2631.9,2697.05,-11.75,361640496,8164.76,0,0,0,1,0,0,0,3
31-Oct-08,2696.3,2921.35,2696.3,2885.6,-189.3,320836935,8963.96,0,1,0,0,0,0,0,1
03-Nov-08,2885.4,3062.05,2885.4,3043.85,-158.45,240443755,6642.53,0,1,0,0,0,0,0,1
04-Nov-08,3050.25,3152.3,2985,3142.1,-91.85,304637885,7478.44,0,1,0,0,0,0,0,1
05-Nov-08,3155.75,3240.55,2971,2994.95,160.8,305687563,8531.19,0,0,0,0,0,1,0,5
06-Nov-08,2998.45,3007.8,2860.25,2892.65,105.8,268176655,7178.24,0,0,0,0,0,1,0,5
07-Nov-08,2893.25,3010,2860.1,2973,-79.75,246638152,6140.33,0,1,0,0,0,0,0,1
10-Nov-08,2973.3,3161.25,2973.3,3148.25,-174.95,251108020,5985.46,0,1,0,0,0,0,0,1
11-Nov-08,3147.2,3147.2,2919.45,2938.65,208.55,221654127,5857.01,0,0,0,0,0,1,0,5
12-Nov-08,2937.9,2975.2,2794.95,2848.45,89.45,250791310,7010.66,0,0,0,0,0,1,0,5
14-Nov-08,2848,2938.8,2778.8,2810.35,37.65,257081847,7423.62,0,0,0,0,1,0,0,4
17-Nov-08,2813.4,2835.7,2694.5,2799.55,13.85,251219581,6367.92,0,0,0,0,1,0,0,4
18-Nov-08,2802.45,2802.45,2664.3,2683.15,119.3,220347375,5742.53,0,0,0,0,0,1,0,5
19-Nov-08,2682.75,2772.4,2617.9,2635,47.75,230509310,6447.35,0,0,0,0,0,1,0,5
20-Nov-08,2634.2,2634.2,2502.9,2553.15,81.05,204791432,5330.61,0,0,0,0,0,1,0,5
21-Nov-08,2553.6,2718.6,2539.8,2693.45,-139.85,281247780,6700.25,0,1,0,0,0,0,0,1
24-Nov-08,2690.85,2740.35,2633.8,2708.25,-17.4,236797126,5998.79,0,0,1,0,0,0,0,2
25-Nov-08,2708.3,2790.7,2638.2,2654,54.3,214273358,5619.27,0,0,0,0,0,1,0,5
26-Nov-08,2652.45,2762.6,2643.35,2752.25,-99.8,269948758,6429.24,0,1,0,0,0,0,0,1
28-Nov-08,2745.7,2779,2690.3,2755.1,-9.4,296322562,7237.78,0,0,0,1,0,0,0,3
01-Dec-08,2755.15,2832.85,2669.5,2682.9,72.25,257834565,6122.02,0,0,0,0,0,1,0,5
02-Dec-08,2672.9,2672.9,2570.7,2657.8,15.1,261046123,5651.31,0,0,0,0,1,0,0,4
03-Dec-08,2657.5,2693.65,2611.95,2656.45,1.05,282545081,5912.82,0,0,0,1,0,0,0,3
04-Dec-08,2656.5,2793.8,2646.35,2788,-131.5,324695285,6538.53,0,1,0,0,0,0,0,1
05-Dec-08,2786.65,2821.15,2701.35,2714.4,72.25,319248265,6448.61,0,0,0,0,0,1,0,5
08-Dec-08,2714.7,2861.55,2714.7,2784,-69.3,311403332,6951.99,0,1,0,0,0,0,0,1
10-Dec-08,2785.7,2940.15,2785.7,2928.25,-142.55,370599341,8130.79,0,1,0,0,0,0,0,1
11-Dec-08,2934.05,2945.3,2861.55,2920.15,13.9,352245716,7844.91,0,0,0,0,1,0,0,4
12-Dec-08,2915.35,2936.8,2812.55,2921.35,-6,284387903,7103.03,0,0,0,1,0,0,0,3
15-Dec-08,2917.9,3012.1,2917.9,2981.2,-63.3,293737834,7133.08,0,1,0,0,0,0,0,1
16-Dec-08,2983.6,3052.55,2963.3,3041.75,-58.15,270617321,6893.06,0,1,0,0,0,0,0,1
17-Dec-08,3040.45,3076.2,2943.5,2954.35,86.1,344614834,8567.6,0,0,0,0,0,1,0,5
18-Dec-08,2955.35,3072.55,2922.65,3060.75,-105.4,377032468,9042.19,0,1,0,0,0,0,0,1
19-Dec-08,3063,3106.8,3036.3,3077.5,-14.5,386314136,8344.82,0,0,0,1,0,0,0,3
22-Dec-08,3077.25,3110.45,3027.8,3039.3,37.95,315828829,6101.36,0,0,0,0,1,0,0,4
23-Dec-08,3039.25,3040,2957.05,2968.65,70.6,303129447,5705.38,0,0,0,0,0,1,0,5
24-Dec-08,2967.4,2968,2900.45,2916.85,50.55,380460882,6975.71,0,0,0,0,0,1,0,5
26-Dec-08,2919.85,2960.95,2844.8,2857.25,62.6,237935397,4558.9,0,0,0,0,0,1,0,5
29-Dec-08,2857.15,2931.8,2812.9,2922.2,-65.05,335171811,6367.55,0,1,0,0,0,0,0,1
30-Dec-08,2922.55,2999.15,2899.75,2979.5,-56.95,302749136,5819.5,0,1,0,0,0,0,0,1
01-Jan-09,2963.3,3039.25,2963.3,3033.45,-70.15,226681072,4302.54,0,1,0,0,0,0,0,1
02-Jan-09,3034.6,3079.85,3021.8,3046.75,-12.15,318672508,6132.72,0,0,0,1,0,0,0,3
05-Jan-09,3058.75,3131.95,3056.45,3121.45,-62.7,311929372,6737.94,0,1,0,0,0,0,0,1
06-Jan-09,3121.5,3141.8,3056.1,3112.8,8.7,340452916,8091.74,0,0,0,1,0,0,0,3
07-Jan-09,3112.8,3147.2,2888.2,2920.4,192.4,686898999,10865.55,0,0,0,0,0,1,0,5
09-Jan-09,2919.95,2929.85,2810.25,2873,46.95,591981660,9080.84,0,0,0,0,1,0,0,4
12-Jan-09,2868.85,2869.2,2748.55,2773.1,95.75,272867140,6817.52,0,0,0,0,0,1,0,5
13-Jan-09,2775,2802.6,2720.8,2744.95,30.05,252698258,6407.58,0,0,0,0,1,0,0,4
14-Jan-09,2748.4,2853.25,2748.4,2835.3,-86.9,217953716,5683.41,0,1,0,0,0,0,0,1
15-Jan-09,2832.3,2832.3,2701.75,2736.7,95.6,218127929,5670.43,0,0,0,0,0,1,0,5
16-Jan-09,2737,2835.65,2724.2,2828.45,-91.45,229499649,4817.92,0,1,0,0,0,0,0,1
19-Jan-09,2828.7,2868.2,2819.9,2846.2,-17.5,328336119,4531.5,0,0,1,0,0,0,0,2
20-Jan-09,2842.9,2842.9,2758,2796.6,46.3,233289325,4600.79,0,0,0,0,1,0,0,4
21-Jan-09,2777.4,2787.3,2690.2,2706.15,71.25,220067231,5254.06,0,0,0,0,0,1,0,5
22-Jan-09,2714.7,2744.85,2681.4,2713.8,0.9,229581189,5319.52,0,0,0,1,0,0,0,3
23-Jan-09,2705.45,2765.55,2661.65,2678.55,26.9,211289358,5090.88,0,0,0,0,1,0,0,4
27-Jan-09,2686.05,2777.3,2685.25,2771.35,-85.3,220453539,5207.95,0,1,0,0,0,0,0,1
28-Jan-09,2771.1,2855.4,2765.6,2849.5,-78.4,280820341,5561.59,0,1,0,0,0,0,0,1
29-Jan-09,2849.35,2873.85,2795.35,2823.95,25.4,347987447,7189.27,0,0,0,0,1,0,0,4
30-Jan-09,2824.05,2881,2774.1,2874.8,-50.75,295045380,6200.66,0,1,0,0,0,0,0,1
02-Feb-09,2872.35,2873.45,2760.7,2766.65,105.7,235281717,5151.67,0,0,0,0,0,1,0,5
03-Feb-09,2773.5,2831.7,2752.9,2783.9,-10.4,256264668,5901.06,0,0,0,1,0,0,0,3
04-Feb-09,2780.7,2842.2,2780.7,2803.05,-22.35,204148860,4673.8,0,0,1,0,0,0,0,2
05-Feb-09,2802.75,2816.8,2754.85,2780.05,22.7,178583516,4169.13,0,0,0,0,1,0,0,4
06-Feb-09,2779.35,2852.5,2778.65,2843.1,-63.75,187961190,4000.82,0,1,0,0,0,0,0,1
09-Feb-09,2843.05,2926.75,2840.15,2919.9,-76.85,186517519,4485.04,0,1,0,0,0,0,0,1
10-Feb-09,2919.7,2957.4,2891.75,2934.5,-14.8,302564116,6122.69,0,0,0,1,0,0,0,3
11-Feb-09,2933,2937.5,2877.6,2925.7,7.3,243376977,4898.58,0,0,0,1,0,0,0,3
12-Feb-09,2927.4,2939,2886.55,2893.05,34.35,214711779,4346.89,0,0,0,0,1,0,0,4
13-Feb-09,2896.95,2969.75,2896.85,2948.35,-51.4,195741802,4681.6,0,1,0,0,0,0,0,1
16-Feb-09,2948.25,2953.2,2839.1,2848.5,99.75,246055796,5049.41,0,0,0,0,0,1,0,5
17-Feb-09,2853.85,2854.65,2757.3,2770.5,83.35,191473117,4495.99,0,0,0,0,0,1,0,5
18-Feb-09,2755.15,2806.5,2736.65,2776.15,-21,214170731,4940.89,0,0,1,0,0,0,0,2
19-Feb-09,2776.7,2802.15,2767.6,2789.35,-12.65,174587983,4162.96,0,0,0,1,0,0,0,3
20-Feb-09,2789.3,2789.3,2709.3,2736.45,52.85,154745737,3882.17,0,0,0,0,0,1,0,5
24-Feb-09,2737.25,2746.2,2677.55,2733.9,3.35,182727347,4407.14,0,0,0,1,0,0,0,3
25-Feb-09,2733.45,2789.35,2733.45,2762.5,-29.05,176810272,4323.67,0,0,1,0,0,0,0,2
26-Feb-09,2762.2,2797.8,2731.9,2785.65,-23.45,250274333,6046.44,0,0,1,0,0,0,0,2
27-Feb-09,2785.7,2787.2,2708.45,2763.65,22.05,231597805,6084.46,0,0,0,0,1,0,0,4
02-Mar-09,2764.6,2764.6,2659.55,2674.6,90,194233262,4644.21,0,0,0,0,0,1,0,5
03-Mar-09,2672.15,2688.5,2611.55,2622.4,49.75,217640315,5181,0,0,0,0,0,1,0,5
04-Mar-09,2611.95,2655.7,2611.95,2645.2,-33.25,202951378,5363.25,0,0,1,0,0,0,0,2
05-Mar-09,2645.9,2663.9,2564.1,2576.7,69.2,247491627,6319.79,0,0,0,0,0,1,0,5
06-Mar-09,2576.75,2628.1,2539.45,2620.15,-43.4,242507546,6344.12,0,1,0,0,0,0,0,1
09-Mar-09,2620.1,2621.25,2555.6,2573.15,46.95,166405852,4048.08,0,0,0,0,1,0,0,4
12-Mar-09,2574.5,2646.1,2574.5,2617.45,-42.95,213787846,5949.63,0,1,0,0,0,0,0,1
13-Mar-09,2616.6,2726.15,2616.6,2719.25,-102.65,263891931,6795.09,0,1,0,0,0,0,0,1
16-Mar-09,2716.05,2781.95,2701.95,2777.25,-61.2,263151493,6059.64,0,1,0,0,0,0,0,1
17-Mar-09,2776.35,2805.6,2738.7,2757.45,18.9,288783952,6224.49,0,0,0,0,1,0,0,4
18-Mar-09,2757.65,2836.05,2752.25,2794.7,-37.05,261792179,6173.86,0,0,1,0,0,0,0,2
19-Mar-09,2797.05,2822.25,2771.35,2807.15,-10.1,223408426,5394.07,0,0,0,1,0,0,0,3
20-Mar-09,2807.35,2816.1,2773.65,2807.05,0.3,186838911,5043.96,0,0,0,1,0,0,0,3
23-Mar-09,2807.25,2949.75,2807.25,2939.9,-132.65,251175674,6304.76,0,1,0,0,0,0,0,1
24-Mar-09,2923.8,3017.4,2914.5,2938.7,-14.9,383117195,8871.12,0,0,0,1,0,0,0,3
25-Mar-09,2938.8,2996.5,2923.3,2984.35,-45.55,383648320,8513.26,0,1,0,0,0,0,0,1
26-Mar-09,2982.25,3103.35,2982.25,3082.25,-100,416183641,10418,0,1,0,0,0,0,0,1
27-Mar-09,3079.4,3123.35,3055.9,3108.65,-29.25,326572500,8599.65,0,0,1,0,0,0,0,2
30-Mar-09,3108.75,3110.2,2962.4,2978.15,130.6,275780455,7100.27,0,0,0,0,0,1,0,5
31-Mar-09,2981.7,3054.3,2966.4,3020.95,-39.25,341399212,9022.52,0,0,1,0,0,0,0,2
01-Apr-09,3023.85,3069.3,2965.7,3060.35,-36.5,319442080,8011.16,0,0,1,0,0,0,0,2
02-Apr-09,3061.05,3228.75,3061.05,3211.05,-150,370836234,9558.67,0,1,0,0,0,0,0,1
06-Apr-09,3211.35,3303.9,3211.35,3256.6,-45.25,357065601,9499.48,0,1,0,0,0,0,0,1
08-Apr-09,3255.35,3357.05,3149.25,3342.95,-87.6,409030235,11116.42,0,1,0,0,0,0,0,1
09-Apr-09,3346,3401.15,3307.05,3342.05,3.95,414637960,9984.24,0,0,0,1,0,0,0,3
13-Apr-09,3342.2,3417.8,3334.15,3382.6,-40.4,331534301,8324.35,0,1,0,0,0,0,0,1
15-Apr-09,3381.45,3497.55,3311.8,3484.15,-102.7,458489468,12280.2,0,1,0,0,0,0,0,1
16-Apr-09,3484.35,3511.25,3354.2,3369.5,114.85,559549931,13209.78,0,0,0,0,0,1,0,5
17-Apr-09,3369.5,3489.85,3359.25,3384.4,-14.9,491159908,11504.6,0,0,0,1,0,0,0,3
20-Apr-09,3384.75,3441.1,3339.45,3377.1,7.65,341798670,8834.22,0,0,0,1,0,0,0,3
21-Apr-09,3376.85,3414.7,3309.35,3365.3,11.55,344667947,9069.56,0,0,0,1,0,0,0,3
22-Apr-09,3364.6,3401.1,3296.9,3330.3,34.3,327292987,7932.51,0,0,0,0,1,0,0,4
23-Apr-09,3330.5,3439.9,3310.5,3423.7,-93.2,315691090,7864.54,0,1,0,0,0,0,0,1
24-Apr-09,3423.6,3491.35,3402.9,3480.75,-57.15,306127718,8604.04,0,1,0,0,0,0,0,1
27-Apr-09,3481.3,3517.25,3435.3,3470,11.3,315936295,9077.06,0,0,0,1,0,0,0,3
28-Apr-09,3469.5,3471.95,3351.5,3362.35,107.15,287134649,7904.38,0,0,0,0,0,1,0,5
29-Apr-09,3371.65,3486.4,3366.7,3473.95,-102.3,483582317,9703.94,0,1,0,0,0,0,0,1
04-May-09,3478.7,3664.5,3478.7,3654,-175.3,363866099,10112.76,0,1,0,0,0,0,0,1
05-May-09,3664.5,3682.2,3618.75,3661.9,2.6,442066443,11236.79,0,0,0,1,0,0,0,3
06-May-09,3662,3717.05,3608.65,3625.05,36.95,408101644,11559.2,0,0,0,0,1,0,0,4
07-May-09,3617.15,3692.05,3617.15,3683.9,-66.75,326304598,8827.72,0,1,0,0,0,0,0,1
08-May-09,3681.8,3711.25,3582.85,3620.7,61.1,291694964,8529.4,0,0,0,0,0,1,0,5
11-May-09,3615.75,3660.2,3534.55,3554.6,61.15,285340638,7858.78,0,0,0,0,0,1,0,5
12-May-09,3554.65,3691.65,3534.2,3681.1,-126.45,366055503,9550.49,0,1,0,0,0,0,0,1
13-May-09,3668.75,3709.6,3610.2,3635.25,33.5,360452738,9800.15,0,0,0,0,1,0,0,4
14-May-09,3631.9,3631.9,3537.6,3593.45,38.45,288154287,8138.79,0,0,0,0,1,0,0,4
15-May-09,3597.85,3686.25,3597.85,3671.65,-73.8,300880814,8655.24,0,1,0,0,0,0,0,1
18-May-09,3673.15,4384.3,3673.15,4323.15,-650,2768292,113.99,1,0,0,0,0,0,0,0
19-May-09,4324.95,4509.4,4167.65,4318.45,6.5,670982325,26002.26,0,0,0,1,0,0,0,3
20-May-09,4318.75,4362.85,4244.7,4270.3,48.45,471343167,16917.63,0,0,0,0,0,1,0,5
21-May-09,4270.35,4319,4199.2,4210.9,59.45,353070384,12290.03,0,0,0,0,0,1,0,5
22-May-09,4211.85,4249.5,4155.85,4238.5,-26.65,284165388,10572.97,0,0,1,0,0,0,0,2
25-May-09,4238.1,4270.05,4205.1,4237.55,0.55,299302991,9104.62,0,0,0,1,0,0,0,3
26-May-09,4239.55,4256.05,4092.25,4116.7,122.85,308739530,9501.71,0,0,0,0,0,1,0,5
27-May-09,4117.3,4286.45,4115.25,4276.05,-158.75,353499631,12173.35,0,1,0,0,0,0,0,1
28-May-09,4276.15,4354.85,4254.85,4337.1,-60.95,460439887,16067.32,0,1,0,0,0,0,0,1
29-May-09,4340.75,4488.05,4340.75,4448.95,-108.2,506796280,15181.73,0,1,0,0,0,0,0,1
01-Jun-09,4450.4,4545.4,4450.4,4529.9,-79.5,464256409,12781.61,0,1,0,0,0,0,0,1
02-Jun-09,4530.45,4586.4,4451.3,4525.25,5.2,396327441,12565.07,0,0,0,1,0,0,0,3
03-Jun-09,4525.5,4574.9,4478.6,4530.7,-5.2,415829528,12131.57,0,0,0,1,0,0,0,3
04-Jun-09,4530.3,4582.2,4453.45,4572.65,-42.35,424050722,12563.65,0,1,0,0,0,0,0,1
05-Jun-09,4573.3,4636.85,4561.95,4586.9,-13.6,409906842,12907.88,0,0,0,1,0,0,0,3
08-Jun-09,4582.35,4611.4,4404.65,4429.9,152.45,370092839,10824.22,0,0,0,0,0,1,0,5
09-Jun-09,4427.75,4562.45,4365.1,4550.95,-123.2,414282839,12049.96,0,1,0,0,0,0,0,1
10-Jun-09,4551.7,4688.95,4551.7,4655.25,-103.55,392189746,13099.93,0,1,0,0,0,0,0,1
11-Jun-09,4657.4,4679.55,4586.15,4637.7,19.7,391597868,11474.46,0,0,0,0,1,0,0,4
12-Jun-09,4637.55,4693.2,4566.15,4583.4,54.15,351580404,11400.58,0,0,0,0,0,1,0,5
15-Jun-09,4584.65,4601.05,4469.6,4484,100.65,322454082,10755.98,0,0,0,0,0,1,0,5
16-Jun-09,4478.1,4537.95,4405.95,4517.8,-39.7,320009267,10807.47,0,0,1,0,0,0,0,2
17-Jun-09,4515.35,4517.8,4332.8,4356.15,159.2,327627945,11194.56,0,0,0,0,0,1,0,5
18-Jun-09,4352.95,4375.3,4222.15,4251.4,101.55,373404826,11542.45,0,0,0,0,0,1,0,5
19-Jun-09,4251.1,4326.2,4206.7,4313.6,-62.5,350066880,10401.79,0,1,0,0,0,0,0,1
22-Jun-09,4314.2,4352.25,4221.9,4235.25,78.95,270808678,9103.94,0,0,0,0,0,1,0,5
23-Jun-09,4223.3,4267.45,4143.25,4247,-23.7,339990201,10880.96,0,0,1,0,0,0,0,2
24-Jun-09,4247.3,4307,4218.25,4292.95,-45.65,311199175,9512.27,0,1,0,0,0,0,0,1
25-Jun-09,4293.85,4337.95,4221.15,4241.85,52,407987742,12847.28,0,0,0,0,0,1,0,5
26-Jun-09,4243.95,4383.75,4243.95,4375.5,-131.55,284570041,10065.52,0,1,0,0,0,0,0,1
29-Jun-09,4375.4,4439.95,4350.9,4390.95,-15.55,293321334,9591.85,0,0,0,1,0,0,0,3
30-Jun-09,4391.5,4426.75,4267.35,4291.1,100.4,336647021,9901.53,0,0,0,0,0,1,0,5
01-Jul-09,4292.3,4362.3,4249.7,4340.9,-48.6,289982752,8654.14,0,1,0,0,0,0,0,1
02-Jul-09,4373.5,4383.65,4288.75,4348.85,24.65,259079398,9730.33,0,0,0,0,1,0,0,4
03-Jul-09,4347.3,4434.45,4298.95,4424.25,-76.95,224680237,8374.4,0,1,0,0,0,0,0,1
06-Jul-09,4429.6,4479.8,4133.7,4165.7,263.9,365737764,12648.38,0,0,0,0,0,1,0,5
07-Jul-09,4166,4231.8,4155.5,4202.15,-36.15,290915989,10299.04,0,0,1,0,0,0,0,2
08-Jul-09,4201.85,4201.85,4061.1,4078.9,122.95,339578445,10077.55,0,0,0,0,0,1,0,5
09-Jul-09,4078.75,4114.9,4039.85,4080.95,-2.2,406359501,9201.81,0,0,0,1,0,0,0,3
10-Jul-09,4081.4,4129.95,3976.8,4003.9,77.5,303001008,8770.17,0,0,0,0,0,1,0,5
13-Jul-09,4003.4,4003.4,3918.75,3974.05,29.35,273186872,7530.57,0,0,0,0,1,0,0,4
14-Jul-09,3974.1,4128.9,3974.1,4111.4,-137.3,242076783,7797.11,0,1,0,0,0,0,0,1
15-Jul-09,4120.8,4249.55,4118.75,4233.5,-112.7,254611958,8138.11,0,1,0,0,0,0,0,1
16-Jul-09,4223.5,4305,4205.5,4231.4,-7.9,292288337,10209.96,0,0,0,1,0,0,0,3
